uid,uname,出度,入度,所涉领域,是否认证,认证原因,关注数,粉丝数,微博数,简介,标签,地址,性别,主页,生日,注册时间,公司,学校,cluter_result
2819043642,上交所发布,0,274,1,True,上海证券交易所官方微博,21,795762,4422,,,,,,,,,,1
1865368120,艾法,3,273,1,True,知名法律博主民事法官,,,,人民好法官，普法老司机。,法官,江苏,男,,,40482,,,3
1226157155,李鲆,15,273,1,True,广州多赚一倍企业管理有限公司总经理头条文章作者,3320,838046,42499,创读会创办人。出版人。276527980,"运动,B型血,白羊,创意,移动互联网,原创,写作,商业,媒体,畅销书浅规则","广东,广州",男,,,40053,,,3
6524505276,朴智旻三色猫数据联盟,2,272,1,True,超话小主持人（朴智旻超话）,92,27179,12412,专注中国数据,,海外 韩国,男,,34985,43200,,,0
1756753121,精神小伙,0,272,1,True,搞笑幽默博主,1106,4060495,4357,精神小伙气质在，到哪都是实力派,,北京,男,,43741,40340,,清华大学,0
7181492910,弗兰肯斯壳_TTAGGG,42,270,1,False,,676,3573,13097,第三次生命了。”I wish I had more TNT.”【一个女权养生朋克ATC，一个不成熟的Commie】,,江苏,男,,34488,43622,,,2
1762645362,宝树,31,270,1,True,科幻作家宝树，著有《观想之宙》《古老的地球之歌》《时间之墟》,1075,547517,38948,SKIASONARANHR,"MAAVYQ6ED,私人公知,绝对零度,活死人墓主人,奥卡姆的杀猪刀,神经病浪游者","浙江,嘉兴",男,,,40345,,,3
1642585887,新浪证券,2,269,2,True,新浪证券,,,,,,,,,,,,,1
5062471186,灵异杂谈录,2,268,1,True,搞笑幽默博主,11,138714,617,晚上看的时候脚要收进被窝,,四川,男,,,41705,,,0
2653906910,娱乐榜姐,0,267,1,True,知名娱乐博主,539,4096011,17491,知名娱乐博主榜姐,,,,,,,,,1
2138029773,番茄市长,7,267,1,False,,549,2324168,7352,一切顺利,,其他,男,,,40679,,,1
7400325540,天天爱消除家暴bot,16,266,1,False,,69,3671,685,家暴事件记录和科普bot。欢迎投稿，爱您哦~,,"北京,东城区",女,,25569,43887,,,2
5876442350,勤奋哥,9,266,1,True,秒拍达人互联网科技博主资讯视频自媒体,1268,694620,19040,"劳动光荣,勤劳致富",,其他,男,,双子座,42438,,,1
6292726520,MintQuartz_孟美岐时尚笔记,1,265,1,True,超话粉丝大咖（孟美岐超话）,312,26975,1028,孟美岐时尚科普 | 同款博,,上海 黄浦区,女,,,42907,,,0
1954050941,林瘦猫,5,265,1,True,化学科研工作者瑞士联邦理工博士后研究员,383,593270,5900,化学博士；欧盟玛丽居里学者,"科技,科学,化学爱好者,化学,科普爱好者,科学家",海外 瑞士,男,,金牛座,40580,,厦门大学,3
6850370174,喜气洋羊子,11,264,1,True,知名搞笑幽默博主,271,3525531,1697,double click！sixsixsix！,,其他,女,,,43418,,,1
5576168164,PITD亚洲虐待博士组织,2,263,1,True,超话粉丝大咖（pitd树洞超话）,374,1448061,28054,非知名头发养生缺德博主 个人账号 公众你妹 关注请谨慎//PITD: People for the Ill-Treatment of Doctors,腦殘,北京,女,,42093,42092,,,3
3271152717,娃哈哈,1,263,1,True,娃哈哈集团官方微博,718,344253,4688,娃哈哈品牌官方微博，志愿成为全宇宙最萌的娃。,食品饮料-饮料,,,,,,,,4
1211136183,雪糕蓝莓味,20,263,1,True,半次元人气绘师,475,25637,25155,｜通贩店：秋名山花园 ｜搞cp使我快乐！专业ooc。洁癖，目前主超蝙。 我爱毛毛爱我！！不用回FO，取关随意。,,陕西 西安,男,,,40401,,,0
5402666134,六层楼先生,6,262,1,True,知名健康博主微博2019十大影响力健康医疗大V,397,1800841,7728,认真地想要把一件事情做好。,"互联网医疗,妇产科医生","北京,朝阳区",男,,摩羯座,41980,,,3
3149081847,LoveMatters,5,262,2,True,知名情感博主头条文章作者微博签约自媒体,618,817985,26096,和全世界一起谈恋爱,"健康,同性恋,性健康,婚姻,恋爱,性学,性别",海外,女,,,41234,,,3
1188203673,古月中心相心,16,262,1,False,,1235,591054,58686,职业：段子手，业余爱好：编程。,"驴友,户外运动,互联网,80后",北京 东城区,男,,水瓶座,40103,,北京航空航天大学,2
6260389617,海盐不甜了,4,261,1,True,知名娱乐博主,775,66953,53436,欢愉且胜意万事尽可期,,北京 朝阳区,男,,白羊座,42886,,宁波大学,0
5626136031,我是郭杰瑞,0,261,1,True,海外资讯博主（美国）资讯视频自媒体,95,4812858,705,犹太人/纽约。B站/微信公众号：我是郭杰瑞。合作私信,,"海外,美国",男,,,42162,,,0
2269443552,跳跳兲虎,32,261,1,True,互联网科技博主,918,390676,32549,专业炖“屎”，擦屁股no.1，不吐槽会死星人,"球迷,数码发烧友,吐槽帝",上海 宝山区,男,,天蝎座,40750,,,3
1820201245,奥卡姆剃刀,7,261,1,True,科学松鼠会会员通信专业教师微博签约自媒体,1372,12216249,25572,"通信专业博士，高校教师，业余科普作者，科学松鼠会会员，,通信业微博联盟成员。","通信业微博联盟,微科普,科学松鼠会,通信,高校教师,科普,理性",其他,男,,,40436,,,4
6221505394,猪猪国最强摸鱼人,0,260,1,False,,98,559654,8852,国内超一流娱乐公司经纪人,,浙江,男,,,43021,国内超一流娱乐公司经纪人,,2
5466550668,鸡老师的肉身,11,258,1,True,知名搞笑幽默博主,658,808594,14115,一个又土又爱蹭的垃圾程序员,"校园生活,视频音乐,搞笑幽默",广东 广州,男,,43090,42012,,,3
5145725878,沸点视频,0,258,2,True,一点资讯旗下“沸点视频”官方微博,1307,5769705,12732,沸点，就在你身边。欢迎爆料、投稿，邮箱:yidian_pk@vip.126.com.,新媒体-移动媒体,,,,,,,,4
1653689003,新周刊,7,258,2,True,《新周刊》官方微博,701,20633123,34568,《新周刊》，“中国最新锐的生活方式周刊”，创办于1996年8月18日，二十一年猛进，已成为中国社会变迁最敏锐...,杂志-时政新闻,,,,,,,,4
1527379661,新媒体女性,11,258,1,True,新媒体女性官方微博,1664,635665,5839,性别平等倡导公益机构，妇女权利守望者。投稿/合作：gzxmtnx@163.com,,,,,,,,,1
6066193547,七环视频,0,257,2,True,澎湃新闻旗下视频栏目《七环视频》,237,3040628,30207,澎湃新闻旗下的视频栏目关注热点事件和热点人物。,媒体网站,,,,,,,,4
3488518240,芒果捞智多星,2,257,1,True,微博娱评团成员微博娱乐资讯博主知名娱乐博主娱乐综艺视频自媒体娱乐明星视频博主,686,9795675,10098,混剪合集剪刀手、安利明星精彩搞笑瞬间。投稿/合作/安利请私信,"娱乐八卦,吃瓜,八卦,娱乐",海外 美国,女,,,41417,,,3
1895964183,一起神回复,8,256,1,True,微博知名博主,344,11779936,30682,神评论，神回复，沙雕网友的快乐源泉。,"沙雕网友,有趣,神回复,互动",福建 福州,男,,,40529,,,3
2481092927,韩饭桶,0,255,1,True,娱乐评论人,856,8498445,22638,世界让我遍体鳞伤，但伤口长出的却是翅膀。,"电视剧,综艺,电影,明星",北京 东城区,女,,,40917,,,3
1426584470,企查查,7,255,2,True,企查查科技有限公司,919,1336754,759,国内移动端企业信息查询服务平台的开创者，2亿人都在用的企业查询工具。查企业，就上企查查！,IT/互联网/电子产品-互联网技术,,,,,,,,4
1226668235,管鑫Sam,18,254,1,True,译者，代表作《英国下议院首相质询》系列视频等，独立字幕制作人微博签约自媒体,868,1036515,10593,"美国脱口秀/英国议会PMQ,听译+传播",,其他,男,,30405,40456,,,1
6494740558,文明冲浪指南,1,253,1,True,搞笑幽默博主,33,2375976,814,坚守祖安大陆的最后一片净土,,广东,男,,36271,43781,,,0
2893287297,怨男0,5,253,1,False,,510,314505,15991,叫我杨艺淋,"美女,军事",陕西,男,,35380,41110,,,2
1874569237,肖小呆,0,253,1,True,娱乐博主超话粉丝大咖（邓伦超话）微博剪辑视频博主,703,17046,7438,唯爱(⑉°з°)-♡邓伦,"原创,视频,宅女",天津 河东区,女,,狮子座,40507,,华北理工大学轻工学院,3
3725773862,会火,0,252,1,True,微博2019十大影响力娱乐大V资深娱评人微博娱乐资讯博主知名娱乐博主娱乐综艺视频自媒体,840,7248176,31106,联系方式：hehe8169,"明星娱乐,明星偶像,娱乐八卦,名人明星,搞笑幽默,娱乐圈,明星,八卦",其他,男,,,41503,,,4
5923319006,A-ZI阿紫,2,251,1,True,娱乐博主超话粉丝大咖（金泰亨超话）,180,3881,10485,极度颜控👀,,香港 中西区,男,,36512,42498,,,0
6333977683,牙医Lina,6,249,1,True,华西口腔正畸学博士美国UAB牙学院访问学者知名健康博主,425,530567,7584,前四川大学讲师、华西口腔医院正畸科主治医师。华西口腔正畸学博士，美国UAB大学牙学院访问学者，美国正畸协会会员，国际牙科研究协会会员。,,四川 成都,女,,,42947,,四川大学,0
2337348632,哎一股清流,0,249,2,True,知名娱乐博主视频博主,2621,4661958,29077,个人博。粉丝投稿可私信，商业合作也请私信！,"明星娱乐,韩流明星",北京,女,,34744,40779,,上海外国语大学,3
5176743404,瓜瓜搬运机,0,248,1,True,知名娱乐博主,145,2536318,5180,八卦博。合作私信。,"综艺娱乐,电视,韩剧,美剧,娛樂",海外,男,,摩羯座,41801,,清华大学,3
1904671130,湖南卫视贴吧,0,248,1,True,百度湖南卫视吧官方微博,361,2600285,59068,宣传合作投稿请私信,其它,,,,,,,,4
1676582411,Alex绝对是个妞儿,1,247,1,True,微博原创视频博主,,,,合作意向请发邮件至：mengran.chang@me.com,,北京 海淀区,女,,41144,40177,,,0
3276099007,卢诗翰,9,246,3,True,互联网科技博主头条文章作者微博签约自媒体,3317,397491,2143,,,,,,,,,,1
7335284872,爱说实话的一只猪,24,245,1,False,,517,24581,4651,,,山西,男,,35744,43779,,,2
2529405345,休闲小林哥,0,245,1,False,,145,364444,789,生活还是休闲雅乐舒服,,北京,男,,,40891,,,2
3833189349,异能八卦局长,2,244,1,True,微博娱评团成员知名娱乐博主,227,760385,8551,"更多大瓜都在V异能八卦局；合作,dyp365hm","娱乐圈,新闻趣事","上海,黄浦区",男,,水瓶座,41552,,,3
6494614154,布布想过平静的生活,19,242,1,False,,749,55725,13708,卖安利工具人。自汉化求档看置顶。脾气不太好，ky/伸手党会被拉黑。喜欢还请购买支持正版❤️近期咒回，夏五浓度会超——高，慎关。不接推广。,,其他,男,,,43248,,,1
1945877074,说给美少女的洞爷,3,241,1,False,,79,319712,25486,投稿不限题材和性别（默认匿名）|投稿自由，通过率并非百分百，请理解！,"娛樂,八卦,Lolita,事件,投稿,同款,树洞,吐槽,软妹,美少女",海外,男,,42671,40593,,,2
5200204183,刀卜作,18,240,1,False,,300,122094,3076,间歇性,"财经,美剧,麦霸,Travel,红酒,天蝎女,les,法律,文字控,爱自由",其他,女,,天蝎座,41820,,,1
2610874582,别是个沙雕吧,12,238,1,True,知名搞笑幽默博主搞笑视频自媒体微博剪辑视频博主,202,8898579,19184,随时随地发现新沙雕,"娱乐,沙雕,搞笑幽默",福建,男,,,40893,,,3
5256456311,周密_CJ,0,237,1,True,哔哩哔哩《说唱新世代》选手音乐博主微博原创视频博主,365,371406,308,商业/文化合作请私信,,四川,男,,双鱼座,41917,,南京艺术学院,0
3917499594,思想火炬,2,237,2,True,中国社会科学院国家文化安全与意识形态建设研究中心,51,2988100,21600,国家文化安全与意识形态建设研究中心官方微博,政府-教育,,,,,,,,4
2987102112,伊洛牧,7,237,2,True,头条文章作者,452,57996,2114,微信公众号“伊洛” Histories make men wise.,"医药健康,新闻资讯",上海 黄浦区,男,,,41156,,复旦大学,3
2136367523,放牛归来再读书,28,236,2,True,知名娱乐博主,586,323329,33758,老有错别字，退出字幕组。以黑人和自黑为乐，喜欢看笑话，偶尔讲笑话，故称娱乐博主,"育儿亲子,老宅男,旅行,品书,煮茶",其他,男,,,40678,,,4
6079887320,黑潮君,16,235,1,True,知名历史博主,169,201570,15491,易中驷以驽产，代芦菔以柴胡。,,澳门,女,,35837,42707,,,0
2580993704,Fructose97,5,234,1,False,,152,46711,9064,"We,are,all,broken,in,some,way.,Twitter/Tumblr:,Fructose97","IT数码,星座命理,游戏动漫,文艺,娱乐",浙江,女,,天蝎座,40879,,,2
1238896151,达尔文写完进化论突然一拍大腿说,25,234,1,False,,374,20103,34056,"“太阳能维修,月亮能更换”/INTP/ACG英美日剧脱口秀/猎奇爱好者/看点书/推理粉","科学组,科幻,推理,铁游夏迷妹,黄子华拥趸,Simonpegg,八团昴担,脱口秀扣囧FAN,东吴死忠甘宁粉,饭否","北京,东城区",女,,双子座,40064,,,2
1211556895,小卓AI,27,234,1,False,,852,148525,91456,人间观察者，佛系追星族，数据爱好者。支持转基因，不信中医，不信星座，不可知论者。,"文艺青年,漫威粉,ACG边缘人,旅游达人,科普博主,佛系追星族,猫奴",广东,女,,31717,40119,,,2
1043320390,半岛晨报,0,234,1,True,半岛晨报官方微博,1141,9691573,166985,半岛晨报——离事实最近，离百姓最近！如果您有新闻线索可私信、拨打热线：82488888或者关注官方微信，搜索半...,报纸-都市报,,,,,,,,4
7308509391,徐玄序,30,233,1,False,,863,36214,41591,每一天都是一个全新的好日子,,吉林,女,,天秤座,43728,,,2
5124117387,易个猫,2,233,1,True,娱乐博主,204,47600,13206,小北说谢谢,电影迷,其他,女,,44528,41755,,,4
3195941251,吴亦凡吧-KrisBar,2,230,1,True,微博2019十大影响力粉丝团超话主持人（吴亦凡超话）,207,1985823,55258,吴亦凡吧官方微博,"KrisWu,吴亦凡,Kris,吴亦凡吧",北京 东城区,女,,33183,41261,,,3
1823630913,C科技,1,230,3,True,C科技联合创始人兼总编黄小文知名数码博主,3507,2269951,58765,C科技：一只安静的科技狗。关注科技与数码资讯，投稿、爆料、合作，请私信。,"IT数码,android,IT數碼,计算机,IT互联网,科学探索,科技,互粉",北京,男,,32210,40446,,,3
2151481347,追剧综的李二狗还没疯,0,229,2,True,电视剧博主微博电视团成员电视剧视频自媒体微博剪辑视频博主,2301,1556067,3633,"拒绝尬吹，有感情的追剧！,商务合作联系扣扣546025733","电视剧控,时尚,游戏动漫,美女,新闻资讯","北京,东城区",男,,,40777,,,3
1774585543,litterzy,6,229,1,True,知名音乐博主音乐视频自媒体,982,880096,16024,工作联系 litterzy@gmail.com    qq群 523169315 @DahliaArtery紫色动脉 桑海纪乐队 吉他手,"大村孝佳,林保德,同人音乐,同人,吉他,音乐,动画",湖北 武汉,男,,32453,40372,,湖北美术学院,3
3170235842,寤寐难忘,14,226,1,True,娱乐博主,279,7285,19998,"我,人类鉴定师兼屎尿屁博主",,安徽,女,,白羊座,41302,,,0
5655289725,陈迪Winston,8,225,2,True,时评人,303,1328650,3310,,"正午30分,深圳卫视,政治学,时事评论员",北京 东城区,男,,摩羯座,42203,,Johns Hopkins University,3
5649481610,S桑爱病娇,11,225,1,True,动漫博主,1092,24971,1993,反正发什么都没人看,,其他,男,,42837,42228,,,1
6503416356,榜姐说,0,224,1,True,知名情感博主,5,3611499,886,关于你的一切，或与榜姐有关的故事，都可以私信我。,,广东,女,,,43301,,,0
5727669632,孤独房西乔小巷,6,224,1,False,,179,310,1,老闫！记得带老乔去外面的世界看一看。,,"辽宁,抚顺",男,,35497,42292,,,2
3212093237,星探扒皮,0,224,1,True,知名娱乐博主,666,3979954,14169,知名娱乐博主，娱乐评论人,"综艺,明星,娱乐,时尚",广东 广州,女,,,41278,,北京信息科技大学,3
1646107667,导演乔乔JOJO,42,223,1,True,公益电影人，电影编剧、导演，代表作《迷失的家园》,930,4392574,15095,青年电影人，“乔乔国际电影节”创始人，“用光影保护生态环境”创始人，类型电影——自然生态环境电影拓荒者、探索者与践行者，中国青年领袖。,,,,,,,,,1
1497714867,汪海林,23,223,1,True,编剧代表作：地下地上、一起来看流星雨、铁齿铜牙纪晓岚知名电影博主,2155,3365880,46497,毕业于艾利斯顿商学院，又创作又批评，不使人间造孽钱,"编剧,制片人,监制,各种不服,楚汉传奇,都是天使惹的祸,铜雀台,少先队员,民盟,篮球",北京,男,,,40059,,中央戏剧学院,3
